image_id,text,image_path
a03-009-01-05,conference,datasets/iam/lines/a03/a03-009/a03-009-01-05.png
a03-009-01-06,in,datasets/iam/lines/a03/a03-009/a03-009-01-06.png
a03-009-01-07,Casablanca,datasets/iam/lines/a03/a03-009/a03-009-01-07.png
a03-009-01-08,and,datasets/iam/lines/a03/a03-009/a03-009-01-08.png
a03-009-01-09,",",datasets/iam/lines/a03/a03-009/a03-009-01-09.png
a03-009-02-00,in,datasets/iam/lines/a03/a03-009/a03-009-02-00.png
a03-009-02-01,particular,datasets/iam/lines/a03/a03-009/a03-009-02-01.png
a03-009-02-02,",",datasets/iam/lines/a03/a03-009/a03-009-02-02.png
a03-009-02-03,in,datasets/iam/lines/a03/a03-009/a03-009-02-03.png
a03-009-02-04,Yugoslav,datasets/iam/lines/a03/a03-009/a03-009-02-04.png
a03-009-02-05,approval,datasets/iam/lines/a03/a03-009/a03-009-02-05.png
a03-009-02-06,of,datasets/iam/lines/a03/a03-009/a03-009-02-06.png
a03-009-02-07,the,datasets/iam/lines/a03/a03-009/a03-009-02-07.png
a03-009-02-08,idea,datasets/iam/lines/a03/a03-009/a03-009-02-08.png
a03-009-02-09,of,datasets/iam/lines/a03/a03-009/a03-009-02-09.png
a03-009-02-10,an,datasets/iam/lines/a03/a03-009/a03-009-02-10.png
a03-009-03-00,inter-African,datasets/iam/lines/a03/a03-009/a03-009-03-00.png
a03-009-03-01,consultative,datasets/iam/lines/a03/a03-009/a03-009-03-01.png
a03-009-03-02,assembly,datasets/iam/lines/a03/a03-009/a03-009-03-02.png
a03-009-03-03,which,datasets/iam/lines/a03/a03-009/a03-009-03-03.png
a03-009-03-04,would,datasets/iam/lines/a03/a03-009/a03-009-03-04.png
a03-009-04-00,coordinate,datasets/iam/lines/a03/a03-009/a03-009-04-00.png
a03-009-04-01,activity,datasets/iam/lines/a03/a03-009/a03-009-04-01.png
a03-009-04-02,on,datasets/iam/lines/a03/a03-009/a03-009-04-02.png
a03-009-04-03,the,datasets/iam/lines/a03/a03-009/a03-009-04-03.png
a03-009-04-04,political,datasets/iam/lines/a03/a03-009/a03-009-04-04.png
a03-009-04-05,and,datasets/iam/lines/a03/a03-009/a03-009-04-05.png
a03-009-04-06,economic,datasets/iam/lines/a03/a03-009/a03-009-04-06.png
a03-009-05-00,sphere,datasets/iam/lines/a03/a03-009/a03-009-05-00.png
a03-009-05-01,;,datasets/iam/lines/a03/a03-009/a03-009-05-01.png
a03-009-05-02,and,datasets/iam/lines/a03/a03-009/a03-009-05-02.png
a03-009-05-03,it,datasets/iam/lines/a03/a03-009/a03-009-05-03.png
a03-009-05-04,is,datasets/iam/lines/a03/a03-009/a03-009-05-04.png
a03-009-05-05,not,datasets/iam/lines/a03/a03-009/a03-009-05-05.png
a03-009-05-06,difficult,datasets/iam/lines/a03/a03-009/a03-009-05-06.png
a03-009-05-07,to,datasets/iam/lines/a03/a03-009/a03-009-05-07.png
a03-009-05-08,see,datasets/iam/lines/a03/a03-009/a03-009-05-08.png
a03-009-05-09,that,datasets/iam/lines/a03/a03-009/a03-009-05-09.png
a03-009-05-10,President,datasets/iam/lines/a03/a03-009/a03-009-05-10.png
a03-009-06-00,Tito,datasets/iam/lines/a03/a03-009/a03-009-06-00.png
a03-009-06-01,would,datasets/iam/lines/a03/a03-009/a03-009-06-01.png
a03-009-06-02,like,datasets/iam/lines/a03/a03-009/a03-009-06-02.png
a03-009-06-03,some,datasets/iam/lines/a03/a03-009/a03-009-06-03.png
a03-009-06-04,such,datasets/iam/lines/a03/a03-009/a03-009-06-04.png
a03-009-06-05,idea,datasets/iam/lines/a03/a03-009/a03-009-06-05.png
a03-009-06-06,extended,datasets/iam/lines/a03/a03-009/a03-009-06-06.png
a03-009-06-07,also,datasets/iam/lines/a03/a03-009/a03-009-06-07.png
a03-009-07-00,to,datasets/iam/lines/a03/a03-009/a03-009-07-00.png
a03-009-07-01,the,datasets/iam/lines/a03/a03-009/a03-009-07-01.png
a03-009-07-02,whole,datasets/iam/lines/a03/a03-009/a03-009-07-02.png
a03-009-07-03,uncommitted,datasets/iam/lines/a03/a03-009/a03-009-07-03.png
a03-009-07-04,world,datasets/iam/lines/a03/a03-009/a03-009-07-04.png
a03-011-00-00,But,datasets/iam/lines/a03/a03-011/a03-011-00-00.png
a03-011-00-01,he,datasets/iam/lines/a03/a03-011/a03-011-00-01.png
a03-011-00-02,now,datasets/iam/lines/a03/a03-011/a03-011-00-02.png
a03-011-00-03,feels,datasets/iam/lines/a03/a03-011/a03-011-00-03.png
a03-011-00-04,",",datasets/iam/lines/a03/a03-011/a03-011-00-04.png
a03-011-00-05,in,datasets/iam/lines/a03/a03-011/a03-011-00-05.png
a03-011-00-06,view,datasets/iam/lines/a03/a03-011/a03-011-00-06.png
a03-011-00-07,of,datasets/iam/lines/a03/a03-011/a03-011-00-07.png
a03-011-00-08,a,datasets/iam/lines/a03/a03-011/a03-011-00-08.png
a03-011-00-09,changed,datasets/iam/lines/a03/a03-011/a03-011-00-09.png
a03-011-00-10,international,datasets/iam/lines/a03/a03-011/a03-011-00-10.png
a03-011-01-00,situation,datasets/iam/lines/a03/a03-011/a03-011-01-00.png
a03-011-01-01,and,datasets/iam/lines/a03/a03-011/a03-011-01-01.png
a03-011-01-02,especially,datasets/iam/lines/a03/a03-011/a03-011-01-02.png
a03-011-01-03,in,datasets/iam/lines/a03/a03-011/a03-011-01-03.png
a03-011-01-04,view,datasets/iam/lines/a03/a03-011/a03-011-01-04.png
a03-011-01-05,of,datasets/iam/lines/a03/a03-011/a03-011-01-05.png
a03-011-01-06,fresh,datasets/iam/lines/a03/a03-011/a03-011-01-06.png
a03-011-01-07,problems,datasets/iam/lines/a03/a03-011/a03-011-01-07.png
a03-011-01-08,facing,datasets/iam/lines/a03/a03-011/a03-011-01-08.png
a03-011-02-00,the,datasets/iam/lines/a03/a03-011/a03-011-02-00.png
a03-011-02-01,new,datasets/iam/lines/a03/a03-011/a03-011-02-01.png
a03-011-02-02,and,datasets/iam/lines/a03/a03-011/a03-011-02-02.png
a03-011-02-03,independent,datasets/iam/lines/a03/a03-011/a03-011-02-03.png
a03-011-02-04,countries,datasets/iam/lines/a03/a03-011/a03-011-02-04.png
a03-011-02-05,of,datasets/iam/lines/a03/a03-011/a03-011-02-05.png
a03-011-02-06,Africa,datasets/iam/lines/a03/a03-011/a03-011-02-06.png
a03-011-02-07,",",datasets/iam/lines/a03/a03-011/a03-011-02-07.png
a03-011-02-08,that,datasets/iam/lines/a03/a03-011/a03-011-02-08.png
a03-011-02-09,the,datasets/iam/lines/a03/a03-011/a03-011-02-09.png
a03-011-03-00,time,datasets/iam/lines/a03/a03-011/a03-011-03-00.png
a03-011-03-01,is,datasets/iam/lines/a03/a03-011/a03-011-03-01.png
a03-011-03-02,ripe,datasets/iam/lines/a03/a03-011/a03-011-03-02.png
a03-011-03-03,to,datasets/iam/lines/a03/a03-011/a03-011-03-03.png
a03-011-03-04,have,datasets/iam/lines/a03/a03-011/a03-011-03-04.png
a03-011-03-05,more,datasets/iam/lines/a03/a03-011/a03-011-03-05.png
a03-011-03-06,frequent,datasets/iam/lines/a03/a03-011/a03-011-03-06.png
a03-011-03-07,consultations,datasets/iam/lines/a03/a03-011/a03-011-03-07.png
a03-011-03-08,between,datasets/iam/lines/a03/a03-011/a03-011-03-08.png
a03-011-04-00,the,datasets/iam/lines/a03/a03-011/a03-011-04-00.png
a03-011-04-01,uncommitted,datasets/iam/lines/a03/a03-011/a03-011-04-01.png
a03-011-04-02,countries,datasets/iam/lines/a03/a03-011/a03-011-04-02.png
a03-011-04-03,and,datasets/iam/lines/a03/a03-011/a03-011-04-03.png
a03-011-04-04,even,datasets/iam/lines/a03/a03-011/a03-011-04-04.png
a03-011-04-05,to,datasets/iam/lines/a03/a03-011/a03-011-04-05.png
a03-011-04-06,work,datasets/iam/lines/a03/a03-011/a03-011-04-06.png
a03-011-04-07,out,datasets/iam/lines/a03/a03-011/a03-011-04-07.png
a03-011-04-08,common,datasets/iam/lines/a03/a03-011/a03-011-04-08.png
a03-011-05-00,stands,datasets/iam/lines/a03/a03-011/a03-011-05-00.png
a03-011-05-01,on,datasets/iam/lines/a03/a03-011/a03-011-05-01.png
a03-011-05-02,various,datasets/iam/lines/a03/a03-011/a03-011-05-02.png
a03-011-05-03,problems,datasets/iam/lines/a03/a03-011/a03-011-05-03.png
a03-011-05-04,facing,datasets/iam/lines/a03/a03-011/a03-011-05-04.png
a03-011-05-05,those,datasets/iam/lines/a03/a03-011/a03-011-05-05.png
a03-011-05-06,nations,datasets/iam/lines/a03/a03-011/a03-011-05-06.png
a03-011-05-07,.,datasets/iam/lines/a03/a03-011/a03-011-05-07.png
a03-011-05-08,Two,datasets/iam/lines/a03/a03-011/a03-011-05-08.png
a03-011-06-00,subjects,datasets/iam/lines/a03/a03-011/a03-011-06-00.png
a03-011-06-01,",",datasets/iam/lines/a03/a03-011/a03-011-06-01.png
a03-011-06-02,the,datasets/iam/lines/a03/a03-011/a03-011-06-02.png
a03-011-06-03,Congo,datasets/iam/lines/a03/a03-011/a03-011-06-03.png
a03-011-06-04,and,datasets/iam/lines/a03/a03-011/a03-011-06-04.png
a03-011-06-05,Algeria,datasets/iam/lines/a03/a03-011/a03-011-06-05.png
a03-011-06-06,",",datasets/iam/lines/a03/a03-011/a03-011-06-06.png
a03-011-06-07,are,datasets/iam/lines/a03/a03-011/a03-011-06-07.png
a03-011-06-08,the,datasets/iam/lines/a03/a03-011/a03-011-06-08.png
a03-011-06-09,main,datasets/iam/lines/a03/a03-011/a03-011-06-09.png
a03-011-06-10,topics,datasets/iam/lines/a03/a03-011/a03-011-06-10.png
a03-011-07-00,of,datasets/iam/lines/a03/a03-011/a03-011-07-00.png
a03-011-07-01,the,datasets/iam/lines/a03/a03-011/a03-011-07-01.png
a03-011-07-02,talks,datasets/iam/lines/a03/a03-011/a03-011-07-02.png
a03-011-07-03,in,datasets/iam/lines/a03/a03-011/a03-011-07-03.png
a03-011-07-04,Belgrade,datasets/iam/lines/a03/a03-011/a03-011-07-04.png
a03-011-07-05,-,datasets/iam/lines/a03/a03-011/a03-011-07-05.png
a03-011-07-06,and,datasets/iam/lines/a03/a03-011/a03-011-07-06.png
a03-011-07-07,on,datasets/iam/lines/a03/a03-011/a03-011-07-07.png
a03-011-07-08,both,datasets/iam/lines/a03/a03-011/a03-011-07-08.png
a03-011-07-09,the,datasets/iam/lines/a03/a03-011/a03-011-07-09.png
a03-011-07-10,two,datasets/iam/lines/a03/a03-011/a03-011-07-10.png
a03-011-08-00,leaders,datasets/iam/lines/a03/a03-011/a03-011-08-00.png
a03-011-08-01,have,datasets/iam/lines/a03/a03-011/a03-011-08-01.png
a03-011-08-02,identical,datasets/iam/lines/a03/a03-011/a03-011-08-02.png
a03-011-08-03,ideas,datasets/iam/lines/a03/a03-011/a03-011-08-03.png
a03-011-08-04,.,datasets/iam/lines/a03/a03-011/a03-011-08-04.png
a03-014-00-00,Two,datasets/iam/lines/a03/a03-014/a03-014-00-00.png
a03-014-00-01,emissaries,datasets/iam/lines/a03/a03-014/a03-014-00-01.png
a03-014-00-02,from,datasets/iam/lines/a03/a03-014/a03-014-00-02.png
a03-014-00-03,the,datasets/iam/lines/a03/a03-014/a03-014-00-03.png
a03-014-00-04,Laotian,datasets/iam/lines/a03/a03-014/a03-014-00-04.png
a03-014-00-05,Government,datasets/iam/lines/a03/a03-014/a03-014-00-05.png
a03-014-01-00,of,datasets/iam/lines/a03/a03-014/a03-014-01-00.png
a03-014-01-01,Prince,datasets/iam/lines/a03/a03-014/a03-014-01-01.png
a03-014-01-02,Boun,datasets/iam/lines/a03/a03-014/a03-014-01-02.png
a03-014-01-03,Oum,datasets/iam/lines/a03/a03-014/a03-014-01-03.png
a03-014-01-04,have,datasets/iam/lines/a03/a03-014/a03-014-01-04.png
a03-014-01-05,arrived,datasets/iam/lines/a03/a03-014/a03-014-01-05.png
a03-014-01-06,in,datasets/iam/lines/a03/a03-014/a03-014-01-06.png
a03-014-02-00,Phnom,datasets/iam/lines/a03/a03-014/a03-014-02-00.png
a03-014-02-01,Penh,datasets/iam/lines/a03/a03-014/a03-014-02-01.png
a03-014-02-02,",",datasets/iam/lines/a03/a03-014/a03-014-02-02.png
a03-014-02-03,Cambodia,datasets/iam/lines/a03/a03-014/a03-014-02-03.png
a03-014-02-04,",",datasets/iam/lines/a03/a03-014/a03-014-02-04.png
a03-014-02-05,to,datasets/iam/lines/a03/a03-014/a03-014-02-05.png
a03-014-02-06,invite,datasets/iam/lines/a03/a03-014/a03-014-02-06.png
a03-014-02-07,Prince,datasets/iam/lines/a03/a03-014/a03-014-02-07.png
a03-014-03-00,Souvanna,datasets/iam/lines/a03/a03-014/a03-014-03-00.png
a03-014-03-01,Phouma,datasets/iam/lines/a03/a03-014/a03-014-03-01.png
a03-014-03-02,",",datasets/iam/lines/a03/a03-014/a03-014-03-02.png
a03-014-03-03,the,datasets/iam/lines/a03/a03-014/a03-014-03-03.png
a03-014-03-04,former,datasets/iam/lines/a03/a03-014/a03-014-03-04.png
a03-014-03-05,Prime,datasets/iam/lines/a03/a03-014/a03-014-03-05.png
a03-014-03-06,Min-,datasets/iam/lines/a03/a03-014/a03-014-03-06.png
a03-014-04-00,ister,datasets/iam/lines/a03/a03-014/a03-014-04-00.png
a03-014-04-01,",",datasets/iam/lines/a03/a03-014/a03-014-04-01.png
a03-014-04-02,to,datasets/iam/lines/a03/a03-014/a03-014-04-02.png
a03-014-04-03,return,datasets/iam/lines/a03/a03-014/a03-014-04-03.png
a03-014-04-04,to,datasets/iam/lines/a03/a03-014/a03-014-04-04.png
a03-014-04-05,Laos,datasets/iam/lines/a03/a03-014/a03-014-04-05.png
a03-014-04-06,.,datasets/iam/lines/a03/a03-014/a03-014-04-06.png
a03-014-04-07,No,datasets/iam/lines/a03/a03-014/a03-014-04-07.png
a03-014-04-08,details,datasets/iam/lines/a03/a03-014/a03-014-04-08.png
a03-014-04-09,of,datasets/iam/lines/a03/a03-014/a03-014-04-09.png
a03-014-05-00,their,datasets/iam/lines/a03/a03-014/a03-014-05-00.png
a03-014-05-01,mission,datasets/iam/lines/a03/a03-014/a03-014-05-01.png
a03-014-05-02,have,datasets/iam/lines/a03/a03-014/a03-014-05-02.png
a03-014-05-03,been,datasets/iam/lines/a03/a03-014/a03-014-05-03.png
a03-014-05-04,disclosed,datasets/iam/lines/a03/a03-014/a03-014-05-04.png
a03-014-05-05,",",datasets/iam/lines/a03/a03-014/a03-014-05-05.png
a03-014-05-06,but,datasets/iam/lines/a03/a03-014/a03-014-05-06.png
a03-014-05-07,it,datasets/iam/lines/a03/a03-014/a03-014-05-07.png
a03-014-06-00,was,datasets/iam/lines/a03/a03-014/a03-014-06-00.png
a03-014-06-01,reported,datasets/iam/lines/a03/a03-014/a03-014-06-01.png
a03-014-06-02,earlier,datasets/iam/lines/a03/a03-014/a03-014-06-02.png
a03-014-06-03,in,datasets/iam/lines/a03/a03-014/a03-014-06-03.png
a03-014-06-04,Laos,datasets/iam/lines/a03/a03-014/a03-014-06-04.png
a03-014-06-05,that,datasets/iam/lines/a03/a03-014/a03-014-06-05.png
a03-014-06-06,Prince,datasets/iam/lines/a03/a03-014/a03-014-06-06.png
a03-014-07-00,Boun,datasets/iam/lines/a03/a03-014/a03-014-07-00.png
a03-014-07-01,Oum,datasets/iam/lines/a03/a03-014/a03-014-07-01.png
a03-014-07-02,was,datasets/iam/lines/a03/a03-014/a03-014-07-02.png
a03-014-07-03,considering,datasets/iam/lines/a03/a03-014/a03-014-07-03.png
a03-014-07-04,asking,datasets/iam/lines/a03/a03-014/a03-014-07-04.png
a03-014-08-00,Prince,datasets/iam/lines/a03/a03-014/a03-014-08-00.png
a03-014-08-01,Souvanna,datasets/iam/lines/a03/a03-014/a03-014-08-01.png
a03-014-08-02,Phouma,datasets/iam/lines/a03/a03-014/a03-014-08-02.png
a03-014-08-03,to,datasets/iam/lines/a03/a03-014/a03-014-08-03.png
a03-014-08-04,join,datasets/iam/lines/a03/a03-014/a03-014-08-04.png
a03-014-08-05,his,datasets/iam/lines/a03/a03-014/a03-014-08-05.png
a03-014-09-00,Government,datasets/iam/lines/a03/a03-014/a03-014-09-00.png
a03-014-09-01,.,datasets/iam/lines/a03/a03-014/a03-014-09-01.png
a03-017-00-00,Prince,datasets/iam/lines/a03/a03-017/a03-017-00-00.png
a03-017-00-01,Souvanna,datasets/iam/lines/a03/a03-017/a03-017-00-01.png
a03-017-00-02,Phouma,datasets/iam/lines/a03/a03-017/a03-017-00-02.png
a03-017-00-03,has,datasets/iam/lines/a03/a03-017/a03-017-00-03.png
a03-017-00-04,not,datasets/iam/lines/a03/a03-017/a03-017-00-04.png
a03-017-00-05,yet,datasets/iam/lines/a03/a03-017/a03-017-00-05.png
a03-017-00-06,replied,datasets/iam/lines/a03/a03-017/a03-017-00-06.png
a03-017-00-07,to,datasets/iam/lines/a03/a03-017/a03-017-00-07.png
a03-017-01-00,the,datasets/iam/lines/a03/a03-017/a03-017-01-00.png
a03-017-01-01,mission,datasets/iam/lines/a03/a03-017/a03-017-01-01.png
a03-017-01-02,",",datasets/iam/lines/a03/a03-017/a03-017-01-02.png
a03-017-01-03,but,datasets/iam/lines/a03/a03-017/a03-017-01-03.png
a03-017-01-04,recent,datasets/iam/lines/a03/a03-017/a03-017-01-04.png
a03-017-01-05,statements,datasets/iam/lines/a03/a03-017/a03-017-01-05.png
a03-017-01-06,made,datasets/iam/lines/a03/a03-017/a03-017-01-06.png
a03-017-01-07,by,datasets/iam/lines/a03/a03-017/a03-017-01-07.png
a03-017-01-08,him,datasets/iam/lines/a03/a03-017/a03-017-01-08.png
a03-017-02-00,in,datasets/iam/lines/a03/a03-017/a03-017-02-00.png
a03-017-02-01,Phnom,datasets/iam/lines/a03/a03-017/a03-017-02-01.png
a03-017-02-02,Penh,datasets/iam/lines/a03/a03-017/a03-017-02-02.png
a03-017-02-03,indicate,datasets/iam/lines/a03/a03-017/a03-017-02-03.png
a03-017-02-04,that,datasets/iam/lines/a03/a03-017/a03-017-02-04.png
a03-017-02-05,he,datasets/iam/lines/a03/a03-017/a03-017-02-05.png
a03-017-02-06,still,datasets/iam/lines/a03/a03-017/a03-017-02-06.png
a03-017-02-07,regards,datasets/iam/lines/a03/a03-017/a03-017-02-07.png
a03-017-03-00,himself,datasets/iam/lines/a03/a03-017/a03-017-03-00.png
a03-017-03-01,as,datasets/iam/lines/a03/a03-017/a03-017-03-01.png
a03-017-03-02,the,datasets/iam/lines/a03/a03-017/a03-017-03-02.png
a03-017-03-03,only,datasets/iam/lines/a03/a03-017/a03-017-03-03.png
a03-017-03-04,legal,datasets/iam/lines/a03/a03-017/a03-017-03-04.png
a03-017-03-05,Prime,datasets/iam/lines/a03/a03-017/a03-017-03-05.png
a03-017-03-06,Minister,datasets/iam/lines/a03/a03-017/a03-017-03-06.png
a03-017-03-07,of,datasets/iam/lines/a03/a03-017/a03-017-03-07.png
a03-017-04-00,Laos,datasets/iam/lines/a03/a03-017/a03-017-04-00.png
a03-017-04-01,.,datasets/iam/lines/a03/a03-017/a03-017-04-01.png
a03-017-04-02,His,datasets/iam/lines/a03/a03-017/a03-017-04-02.png
a03-017-04-03,policy,datasets/iam/lines/a03/a03-017/a03-017-04-03.png
a03-017-04-04,of,datasets/iam/lines/a03/a03-017/a03-017-04-04.png
a03-017-04-05,strict,datasets/iam/lines/a03/a03-017/a03-017-04-05.png
a03-017-04-06,neutrality,datasets/iam/lines/a03/a03-017/a03-017-04-06.png
a03-017-04-07,from,datasets/iam/lines/a03/a03-017/a03-017-04-07.png
a03-017-04-08,1951,datasets/iam/lines/a03/a03-017/a03-017-04-08.png
a03-017-05-00,to,datasets/iam/lines/a03/a03-017/a03-017-05-00.png
a03-017-05-01,1958,datasets/iam/lines/a03/a03-017/a03-017-05-01.png
a03-017-05-02,kept,datasets/iam/lines/a03/a03-017/a03-017-05-02.png
a03-017-05-03,the,datasets/iam/lines/a03/a03-017/a03-017-05-03.png
a03-017-05-04,kingdom,datasets/iam/lines/a03/a03-017/a03-017-05-04.png
a03-017-05-05,in,datasets/iam/lines/a03/a03-017/a03-017-05-05.png
a03-017-05-06,peace,datasets/iam/lines/a03/a03-017/a03-017-05-06.png
a03-017-05-07,",",datasets/iam/lines/a03/a03-017/a03-017-05-07.png
a03-017-05-08,though,datasets/iam/lines/a03/a03-017/a03-017-05-08.png
a03-017-06-00,at,datasets/iam/lines/a03/a03-017/a03-017-06-00.png
a03-017-06-01,the,datasets/iam/lines/a03/a03-017/a03-017-06-01.png
a03-017-06-02,cost,datasets/iam/lines/a03/a03-017/a03-017-06-02.png
a03-017-06-03,of,datasets/iam/lines/a03/a03-017/a03-017-06-03.png
a03-017-06-04,virtual,datasets/iam/lines/a03/a03-017/a03-017-06-04.png
a03-017-06-05,partition,datasets/iam/lines/a03/a03-017/a03-017-06-05.png
a03-017-06-06,of,datasets/iam/lines/a03/a03-017/a03-017-06-06.png
a03-017-06-07,the,datasets/iam/lines/a03/a03-017/a03-017-06-07.png
a03-017-06-08,country,datasets/iam/lines/a03/a03-017/a03-017-06-08.png
a03-017-07-00,into,datasets/iam/lines/a03/a03-017/a03-017-07-00.png
a03-017-07-01,the,datasets/iam/lines/a03/a03-017/a03-017-07-01.png
a03-017-07-02,pro-communist,datasets/iam/lines/a03/a03-017/a03-017-07-02.png
a03-017-07-03,north,datasets/iam/lines/a03/a03-017/a03-017-07-03.png
a03-017-07-04,and,datasets/iam/lines/a03/a03-017/a03-017-07-04.png
a03-017-07-05,the,datasets/iam/lines/a03/a03-017/a03-017-07-05.png
a03-017-08-00,pro-western,datasets/iam/lines/a03/a03-017/a03-017-08-00.png
a03-017-08-01,centre,datasets/iam/lines/a03/a03-017/a03-017-08-01.png
a03-017-08-02,and,datasets/iam/lines/a03/a03-017/a03-017-08-02.png
a03-017-08-03,south,datasets/iam/lines/a03/a03-017/a03-017-08-03.png
a03-017-08-04,.,datasets/iam/lines/a03/a03-017/a03-017-08-04.png
a03-020-00-00,Prince,datasets/iam/lines/a03/a03-020/a03-020-00-00.png
a03-020-00-01,Souvanna's,datasets/iam/lines/a03/a03-020/a03-020-00-01.png
a03-020-00-02,former,datasets/iam/lines/a03/a03-020/a03-020-00-02.png
a03-020-00-03,Minister,datasets/iam/lines/a03/a03-020/a03-020-00-03.png
a03-020-00-04,of,datasets/iam/lines/a03/a03-020/a03-020-00-04.png
a03-020-01-00,Information,datasets/iam/lines/a03/a03-020/a03-020-01-00.png
a03-020-01-01,",",datasets/iam/lines/a03/a03-020/a03-020-01-01.png
a03-020-01-02,Mr.,datasets/iam/lines/a03/a03-020/a03-020-01-02.png
a03-020-01-03,Quinim,datasets/iam/lines/a03/a03-020/a03-020-01-03.png
a03-020-01-04,Pholsena,datasets/iam/lines/a03/a03-020/a03-020-01-04.png
a03-020-01-05,",",datasets/iam/lines/a03/a03-020/a03-020-01-05.png
a03-020-01-06,who,datasets/iam/lines/a03/a03-020/a03-020-01-06.png
a03-020-02-00,claims,datasets/iam/lines/a03/a03-020/a03-020-02-00.png
a03-020-02-01,to,datasets/iam/lines/a03/a03-020/a03-020-02-01.png
a03-020-02-02,be,datasets/iam/lines/a03/a03-020/a03-020-02-02.png
a03-020-02-03,his,datasets/iam/lines/a03/a03-020/a03-020-02-03.png
a03-020-02-04,representative,datasets/iam/lines/a03/a03-020/a03-020-02-04.png
a03-020-02-05,in,datasets/iam/lines/a03/a03-020/a03-020-02-05.png
a03-020-03-00,Laos,datasets/iam/lines/a03/a03-020/a03-020-03-00.png
a03-020-03-01,",",datasets/iam/lines/a03/a03-020/a03-020-03-01.png
a03-020-03-02,yesterday,datasets/iam/lines/a03/a03-020/a03-020-03-02.png
a03-020-03-03,addressed,datasets/iam/lines/a03/a03-020/a03-020-03-03.png
a03-020-03-04,all,datasets/iam/lines/a03/a03-020/a03-020-03-04.png
a03-020-03-05,officers,datasets/iam/lines/a03/a03-020/a03-020-03-05.png
a03-020-04-00,of,datasets/iam/lines/a03/a03-020/a03-020-04-00.png
a03-020-04-01,the,datasets/iam/lines/a03/a03-020/a03-020-04-01.png
a03-020-04-02,pro-communist,datasets/iam/lines/a03/a03-020/a03-020-04-02.png
a03-020-04-03,forces,datasets/iam/lines/a03/a03-020/a03-020-04-03.png
a03-020-05-00,occupying,datasets/iam/lines/a03/a03-020/a03-020-05-00.png
a03-020-05-01,the,datasets/iam/lines/a03/a03-020/a03-020-05-01.png
a03-020-05-02,province,datasets/iam/lines/a03/a03-020/a03-020-05-02.png
a03-020-05-03,of,datasets/iam/lines/a03/a03-020/a03-020-05-03.png
a03-020-05-04,Xieng,datasets/iam/lines/a03/a03-020/a03-020-05-04.png
a03-020-06-00,Khouang,datasets/iam/lines/a03/a03-020/a03-020-06-00.png
a03-020-06-01,and,datasets/iam/lines/a03/a03-020/a03-020-06-01.png
a03-020-06-02,emphasized,datasets/iam/lines/a03/a03-020/a03-020-06-02.png
a03-020-06-03,that,datasets/iam/lines/a03/a03-020/a03-020-06-03.png
a03-020-07-00,Prince,datasets/iam/lines/a03/a03-020/a03-020-07-00.png
a03-020-07-01,Souphannouvong,datasets/iam/lines/a03/a03-020/a03-020-07-01.png
a03-020-07-02,",",datasets/iam/lines/a03/a03-020/a03-020-07-02.png
